,id,account,total_appraised_value_2019,pct_value_change,latitude,longitude,acreage,zip_code,neighborhood_code,sq_ft,neighborhood,new_owner_date,Offense_Count,school_id,school_type,school_rating,flood_risk,sales_neighborhood_2019
134,15315,1210710010002,329434.0,-3.498478222024331,29.750840000000004,-95.38458,0.0334,77006,8316.08,1985.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2019-08-16,3669,101912058,Elementary,65,1,48
135,15316,1210710010003,300000.0,9.547823102175254,29.750840000000004,-95.38448000000001,0.0337,77006,8316.08,1985.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2003-10-24,3669,101912058,Elementary,65,1,48
136,15494,1213920010001,381014.0,1.3335106382978723,29.751540000000002,-95.38011999999999,0.0372,77006,8316.08,2337.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-10-10,3669,101912058,Elementary,65,1,48
137,15495,1213920010002,412989.0,14.566411451398135,29.751620000000003,-95.38013000000001,0.0368,77006,8316.08,2337.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2018-08-02,3669,101912058,Elementary,65,1,48
138,15496,1213920010003,415800.0,10.0,29.7517,-95.38011,0.040999999999999995,77006,8316.08,2337.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2017-05-11,3669,101912058,Elementary,65,1,48
139,15497,1213930010001,396844.0,13.384,29.751959999999997,-95.3803,0.0419,77006,8316.08,2337.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2019-01-25,3669,101912058,Elementary,65,1,48
140,15498,1213930010004,427681.0,-4.171428059278778,29.751790000000003,-95.38011,0.0423,77006,8316.08,2337.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2018-03-07,3669,101912058,Elementary,65,1,48
141,15499,1213930010005,412989.0,6.37493914830813,29.75187,-95.38011999999999,0.0368,77006,8316.08,2337.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2007-04-26,3669,101912058,Elementary,65,1,48
142,15500,1213930010006,435552.0,-2.604651162790698,29.751959999999997,-95.38011,0.0409,77006,8316.08,2438.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-04-27,3669,101912058,Elementary,65,1,48
143,15898,1222190010007,440102.0,8.553246593081335,29.749109999999998,-95.38179000000001,0.0366,77006,8316.08,2577.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2011-01-13,3669,101912058,Elementary,65,1,48
144,15899,1222190010008,430000.0,4.419621175327829,29.74917,-95.38174000000001,0.0344,77006,8316.08,2534.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2011-03-02,3669,101912058,Elementary,65,1,48
145,15900,1222190010009,425000.0,-3.1890660592255125,29.749229999999997,-95.3817,0.0366,77006,8316.08,2534.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-08-27,3669,101912058,Elementary,65,1,48
146,15901,1222190010010,425096.0,0.8079413975702473,29.74928,-95.38166,0.0366,77006,8316.08,2534.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-04-15,3669,101912058,Elementary,65,1,48
147,15902,1222190010011,438244.0,1.5525647442670967,29.749340000000004,-95.38161,0.0344,77006,8316.08,2534.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-05-27,3669,101912058,Elementary,65,1,48
148,15903,1222190010012,409543.0,-4.6065871610919595,29.7494,-95.38157,0.0366,77006,8316.08,2542.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-04-01,3669,101912058,Elementary,65,1,48
149,15906,1222190010015,431266.0,3.617155721497029,29.7495,-95.38173,0.0366,77006,8316.08,2542.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2012-09-20,3669,101912058,Elementary,65,1,48
150,15907,1222190010016,415218.0,-5.9918538861581725,29.749440000000003,-95.38176999999999,0.0344,77006,8316.08,2270.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2004-08-12,3669,101912058,Elementary,65,1,48
151,15908,1222190010017,429568.0,6.06826801517067,29.74938,-95.38181999999999,0.0366,77006,8316.08,2377.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-03-11,3669,101912058,Elementary,65,1,48
152,15909,1222190010018,445764.0,5.882185273159145,29.74933,-95.38186999999999,0.0366,77006,8316.08,2534.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-04-11,3669,101912058,Elementary,65,1,48
153,15911,1222190010020,448076.0,4.310214381659415,29.749209999999998,-95.38195999999999,0.0366,77006,8316.08,2554.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2004-11-18,3669,101912058,Elementary,65,1,48
154,15962,1223430010004,436793.0,0.71316578279917,29.74789,-95.38246,0.0425,77006,8316.08,2546.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2005-08-19,3669,101912058,Elementary,65,1,48
155,15963,1223430010005,366869.0,-7.1217721518987345,29.747940000000003,-95.38255,0.0344,77006,8316.08,2424.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-04-29,3669,101912058,Elementary,65,1,48
156,15964,1223430010006,425874.0,2.8681159420289855,29.74799,-95.38263,0.0379,77006,8316.08,2610.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-07-08,3669,101912058,Elementary,65,1,48
157,15965,1223430010010,309910.0,9.999751541331099,29.74827,-95.38254,0.0356,77006,8316.08,2261.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-08-19,3669,101912058,Elementary,65,1,48
158,15966,1223430010011,368457.0,2.3491666666666666,29.748309999999996,-95.38261,0.0321,77006,8316.08,2166.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-06-21,3669,101912058,Elementary,65,1,48
159,15967,1223430010012,440000.0,2.803738317757009,29.74837,-95.3827,0.0471,77006,8316.08,2545.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-09-07,3669,101912058,Elementary,65,1,48
160,15968,1223430010013,395895.0,-4.990064508697155,29.74827,-95.38277,0.0379,77006,8316.08,2288.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2017-10-27,3669,101912058,Elementary,65,1,48
161,15969,1223430010014,343765.0,1.705621301775148,29.74819,-95.38282,0.0344,77006,8316.08,2166.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2012-07-02,3669,101912058,Elementary,65,1,48
162,15970,1223430010015,436793.0,2.533568075117371,29.74812,-95.38288,0.0425,77006,8316.08,2545.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-04-28,3669,101912058,Elementary,65,1,48
163,15972,1223430010023,414144.0,-5.363606449489964,29.74842,-95.38252,0.0321,77006,8316.08,2596.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2003-05-29,3669,101912058,Elementary,65,1,48
164,15973,1223430010024,400397.0,-4.833921589599154,29.748379999999997,-95.38244,0.0356,77006,8316.08,2329.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2003-06-12,3669,101912058,Elementary,65,1,48
165,15977,1223740010001,338838.0,7.910191082802548,29.75126,-95.38113,0.0548,77006,8316.08,1780.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2012-01-14,3669,101912058,Elementary,65,1,48
166,15978,1223740010002,320057.0,9.999965631132694,29.75113,-95.38113,0.0469,77006,8316.08,1780.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2002-10-04,3669,101912058,Elementary,65,1,48
167,18266,1300770010001,418200.0,10.634920634920634,29.75085,-95.38433,0.0385,77006,8316.08,2708.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2011-06-03,3669,101912058,Elementary,65,1,48
168,18267,1300770010002,410400.0,9.732620320855615,29.75085,-95.38423,0.035,77006,8316.08,2753.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2011-05-12,3669,101912058,Elementary,65,1,48
169,18268,1300770010003,412000.0,9.464130570515358,29.75085,-95.38412,0.0416,77006,8316.08,2708.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2011-06-03,3669,101912058,Elementary,65,1,48
170,19214,1367480010004,420000.0,-6.666666666666667,29.74976,-95.38435,0.0374,77006,8316.08,2192.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2017-12-28,3669,101912058,Elementary,65,1,48
171,15039,1204200010001,269892.0,1.8460377358490565,29.75255,-95.38381,0.0414,77019,8316.08,1240.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-06-12,2310,101912058,Elementary,65,1,48
172,15040,1204200010002,252424.0,-1.2846634260037777,29.75246,-95.38381,0.0325,77019,8316.08,1240.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2008-05-15,2310,101912058,Elementary,65,1,48
173,15041,1204200010003,255000.0,1.4747666080368016,29.75238,-95.38381,0.0346,77019,8316.08,1240.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-05-24,2310,101912058,Elementary,65,1,48
174,15042,1204200010004,260499.0,-0.8955575930272814,29.752290000000002,-95.38381,0.0348,77019,8316.08,1240.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-10-27,2310,101912058,Elementary,65,1,48
175,15043,1204200010005,252424.0,-1.2846634260037777,29.752209999999998,-95.38381,0.0325,77019,8316.08,1240.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2019-11-05,2310,101912058,Elementary,65,1,48
176,15044,1204200010006,278000.0,6.771133387102969,29.75212,-95.38381,0.0414,77019,8316.08,1240.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2018-08-31,2310,101912058,Elementary,65,1,48
177,15045,1204200010007,276643.0,4.3935849056603775,29.75212,-95.38365,0.0434,77019,8316.08,1240.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-08-24,2310,101912058,Elementary,65,1,48
178,15046,1204200010008,252149.0,-0.8478008690352136,29.75211,-95.38365999999999,0.0362,77019,8316.08,1240.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2012-10-20,2310,101912058,Elementary,65,1,48
179,15047,1204200010009,244925.0,-1.5966315654140837,29.75211,-95.38373,0.0322,77019,8316.08,1240.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-07-27,2310,101912058,Elementary,65,1,48
180,15048,1204200010010,267123.0,-1.8420936590528265,29.7524,-95.38351,0.0321,77019,8316.08,1510.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-05-23,2310,101912058,Elementary,65,1,48
181,15049,1204200010011,281123.0,-1.147384189095103,29.75246,-95.38349000000001,0.0362,77019,8316.08,1510.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-01-27,2310,101912058,Elementary,65,1,48
182,15050,1204200010012,302163.0,-0.20905163872706375,29.752570000000002,-95.38349000000001,0.0422,77019,8316.08,1510.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-04-19,2310,101912058,Elementary,65,1,48
183,15051,1204200010013,277964.0,3.1521134078004973,29.752570000000002,-95.38334,0.0422,77019,8316.08,1510.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-07-18,2310,101912058,Elementary,65,1,48
184,15052,1204200010014,257555.0,3.022,29.75246,-95.38334,0.0362,77019,8316.08,1510.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-04-30,2310,101912058,Elementary,65,1,48
185,15053,1204200010015,267123.0,-1.8420936590528265,29.7524,-95.38332,0.0321,77019,8316.08,1510.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2019-08-22,2310,101912058,Elementary,65,1,48
186,15106,1206200010001,329687.0,-2.747197640117994,29.752509999999997,-95.38294,0.048,77019,8316.08,1756.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2017-04-19,2310,101912058,Elementary,65,1,48
187,15107,1206200010002,338737.0,-2.287497800482884,29.75249,-95.38287,0.0403,77019,8316.08,1650.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-12-09,2310,101912058,Elementary,65,1,48
188,15108,1206200010003,303600.0,10.0,29.75253,-95.38283,0.0402,77019,8316.08,1650.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2003-11-21,2310,101912058,Elementary,65,1,48
189,15109,1206200010004,288000.0,-5.387647831800263,29.75249,-95.38273000000001,0.0407,77019,8316.08,1650.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2010-07-01,2310,101912058,Elementary,65,1,48
190,15110,1206200010005,302500.0,10.0,29.75249,-95.38266999999999,0.0404,77019,8316.08,1650.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2003-07-30,2310,101912058,Elementary,65,1,48
191,15111,1206200010006,308000.0,14.074074074074074,29.752609999999997,-95.38245,0.0404,77019,8316.08,1650.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-01-06,2310,101912058,Elementary,65,1,48
192,15112,1206200010007,302500.0,10.0,29.75249,-95.38254,0.0404,77019,8316.08,1650.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2005-12-30,2310,101912058,Elementary,65,1,48
193,15113,1206200010008,375937.0,-0.8649401266293442,29.75249,-95.38247,0.0509,77019,8316.08,1650.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2001-01-01,2310,101912058,Elementary,65,1,48
194,15114,1206200010009,384434.0,8.904815864022662,29.752570000000002,-95.38231999999999,0.0468,77019,8316.08,1930.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-08-03,2310,101912058,Elementary,65,1,48
195,15115,1206200010010,336000.0,0.0,29.7525,-95.38233000000001,0.0331,77019,8316.08,1972.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2002-07-01,2310,101912058,Elementary,65,1,48
196,15116,1206200010011,332393.0,-3.3170737382816022,29.752440000000004,-95.38231999999999,0.0331,77019,8316.08,1930.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2019-03-22,2310,101912058,Elementary,65,1,48
197,15117,1206200010012,325000.0,-3.9069937968268613,29.75238,-95.38231999999999,0.0409,77019,8316.08,1972.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-08-24,2310,101912058,Elementary,65,1,48
198,15118,1206200010013,367886.0,7.19226577933695,29.752309999999998,-95.38231999999999,0.0409,77019,8316.08,1972.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2010-06-25,2310,101912058,Elementary,65,1,48
199,15119,1206200010014,332393.0,-3.3170737382816022,29.75225,-95.38231999999999,0.0331,77019,8316.08,1930.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2001-01-01,2310,101912058,Elementary,65,1,48
200,15120,1206200010015,340686.0,-3.590530146530305,29.752190000000002,-95.38231999999999,0.0331,77019,8316.08,1972.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-04-10,2310,101912058,Elementary,65,1,48
201,15121,1206200010016,326989.0,3.0314965591994154,29.75212,-95.38231999999999,0.0469,77019,8316.08,1930.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2009-10-07,2310,101912058,Elementary,65,1,48
202,15122,1206200010017,358066.0,-3.6101831338144756,29.75218,-95.38247,0.0375,77019,8316.08,2080.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-03-10,2310,101912058,Elementary,65,1,48
203,15123,1206200010018,300000.0,7.526881720430108,29.75217,-95.38254,0.0321,77019,8316.08,1930.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2018-02-15,2310,101912058,Elementary,65,1,48
204,15124,1206200010019,302242.0,-14.867883287749946,29.75217,-95.3826,0.0321,77019,8316.08,2080.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2017-05-15,2310,101912058,Elementary,65,1,48
205,15125,1206200010020,290000.0,6.3049853372434015,29.75212,-95.38266,0.0321,77019,8316.08,1930.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2008-07-31,2310,101912058,Elementary,65,1,48
206,15126,1206200010021,357826.0,-0.6038888888888889,29.75212,-95.38273000000001,0.0375,77019,8316.08,2080.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-08-31,2310,101912058,Elementary,65,1,48
207,15127,1206200010022,330101.0,2.716806173569406,29.75212,-95.38288,0.0462,77019,8316.08,1972.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-03-31,2310,101912058,Elementary,65,1,48
208,15128,1206200010023,330553.0,17.64540491291009,29.752190000000002,-95.38288,0.0326,77019,8316.08,1930.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2018-02-23,2310,101912058,Elementary,65,1,48
209,15129,1206200010024,338846.0,-3.672348506384963,29.752240000000004,-95.38287,0.0326,77019,8316.08,1972.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2012-01-20,2310,101912058,Elementary,65,1,48
210,15130,1206200010025,309574.0,11.889633436702592,29.7523,-95.38287,0.033,77019,8316.08,1930.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2017-04-28,2310,101912058,Elementary,65,1,48
211,15131,1206200010026,353843.0,-3.7227399496632883,29.752359999999996,-95.38288,0.0369,77019,8316.08,2008.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-08-07,2310,101912058,Elementary,65,1,48
212,15199,1208370010001,282132.0,6.108940196849061,29.75255,-95.38365,0.0433,77019,8316.08,1258.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2001-01-01,2310,101912058,Elementary,65,1,48
213,15200,1208370010002,255000.0,8.51063829787234,29.75245,-95.38365999999999,0.0355,77019,8316.08,1258.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-11-19,2310,101912058,Elementary,65,1,48
214,15201,1208370010003,257523.0,-1.6212891617354366,29.752409999999998,-95.38364,0.0321,77019,8316.08,1258.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2018-11-19,2310,101912058,Elementary,65,1,48
215,15202,1208380010001,307778.0,-0.7167741935483871,29.752509999999997,-95.37998,0.0419,77019,8316.08,1934.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2010-06-24,2310,101912058,Elementary,65,1,48
216,15203,1208380010002,287578.0,-2.4888274028713067,29.752509999999997,-95.37998,0.0339,77019,8316.08,1236.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2019-10-29,2310,101912058,Elementary,65,1,48
217,15204,1208380010003,390764.0,-3.2194629027424506,29.752509999999997,-95.37998,0.039,77019,8316.08,2343.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-05-25,2310,101912058,Elementary,65,1,48
218,15325,1211390010001,394560.0,3.2522793170946165,29.752129999999998,-95.38202,0.0399,77019,8316.08,2466.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-12-02,2310,101912058,Elementary,65,1,48
219,15326,1211390010002,355811.0,-0.16526374859708193,29.75222,-95.38203,0.0326,77019,8316.08,2436.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2012-08-31,2310,101912058,Elementary,65,1,48
220,15327,1211390010003,397928.0,-7.688096337245313,29.7523,-95.38202,0.0333,77019,8316.08,2436.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2010-10-15,2310,101912058,Elementary,65,1,48
221,15328,1211390010004,359827.0,-4.9690736896593615,29.75238,-95.38203,0.0333,77019,8316.08,2436.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2019-11-26,2310,101912058,Elementary,65,1,48
222,15329,1211390010005,355811.0,-0.16526374859708193,29.752470000000002,-95.38203,0.0326,77019,8316.08,2436.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2007-05-31,2310,101912058,Elementary,65,1,48
223,15330,1211390010006,384552.0,-0.09041309431021044,29.75256,-95.38203,0.0397,77019,8316.08,2466.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2001-06-11,2310,101912058,Elementary,65,1,48
224,15331,1211390010007,392975.0,-5.679284365046791,29.75256,-95.38186999999999,0.0419,77019,8316.08,2154.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-05-24,2310,101912058,Elementary,65,1,48
225,15332,1211390010008,349433.0,2.7744117647058824,29.752470000000002,-95.38188000000001,0.0339,77019,8316.08,1956.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2001-03-07,2310,101912058,Elementary,65,1,48
226,15333,1211390010009,375991.0,-1.055,29.752390000000002,-95.38188000000001,0.0353,77019,8316.08,2536.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2001-03-14,2310,101912058,Elementary,65,1,48
227,15334,1211390010010,376457.0,-3.7836635902888354,29.75232,-95.38192,0.0355,77019,8316.08,2536.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-07-10,2310,101912058,Elementary,65,1,48
228,15335,1211390010011,284476.0,-2.2419243986254296,29.752240000000004,-95.38193000000001,0.0339,77019,8316.08,1829.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2008-01-23,2310,101912058,Elementary,65,1,48
229,15336,1211390010012,320318.0,-2.933939393939394,29.752129999999998,-95.38186999999999,0.0419,77019,8316.08,1854.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2010-10-22,2310,101912058,Elementary,65,1,48
230,15337,1211390010013,370000.0,1.36986301369863,29.752129999999998,-95.38171,0.0419,77019,8316.08,2154.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2004-02-25,2310,101912058,Elementary,65,1,48
231,15338,1211390010014,347932.0,-6.674355913791023,29.75222,-95.38171,0.0339,77019,8316.08,1956.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2008-04-25,2310,101912058,Elementary,65,1,48
232,15339,1211390010015,410459.0,6.612727272727272,29.75233,-95.38176999999999,0.0355,77019,8316.08,2536.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2008-12-05,2310,101912058,Elementary,65,1,48
233,15340,1211390010016,409979.0,-7.5126161509290945,29.752390000000002,-95.38172,0.0353,77019,8316.08,2536.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2014-04-30,2310,101912058,Elementary,65,1,48
234,15341,1211390010017,347932.0,-0.5908571428571429,29.752470000000002,-95.38172,0.0339,77019,8316.08,1956.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-06-19,2310,101912058,Elementary,65,1,48
235,15342,1211390010018,353890.0,0.8509449878029318,29.75256,-95.38172,0.0419,77019,8316.08,2130.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2001-03-26,2310,101912058,Elementary,65,1,48
236,15343,1211390010019,346000.0,-3.071186649596737,29.75256,-95.38156,0.0419,77019,8316.08,1890.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-05-15,2310,101912058,Elementary,65,1,48
237,15344,1211390010020,347932.0,-6.674355913791023,29.752470000000002,-95.38157,0.0339,77019,8316.08,1956.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2018-06-22,2310,101912058,Elementary,65,1,48
238,15345,1211390010021,409979.0,-0.3621171947339897,29.752390000000002,-95.38156,0.0353,77019,8316.08,2536.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-08-30,2310,101912058,Elementary,65,1,48
239,15346,1211390010022,410459.0,-4.9854628283595215,29.7523,-95.38156,0.0355,77019,8316.08,2536.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2018-04-27,2310,101912058,Elementary,65,1,48
240,15347,1211390010023,313467.0,1.1183870967741936,29.752229999999997,-95.38156,0.0339,77019,8316.08,1956.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-07-26,2310,101912058,Elementary,65,1,48
241,15348,1211390010024,354509.0,-2.874246575342466,29.752129999999998,-95.38156,0.0419,77019,8316.08,2136.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-12-21,2310,101912058,Elementary,65,1,48
242,15349,1211390010025,364488.0,-2.932623169107856,29.752129999999998,-95.38141,0.0399,77019,8316.08,2168.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2001-02-06,2310,101912058,Elementary,65,1,48
243,15350,1211390010026,378326.0,-7.535475293163032,29.75222,-95.3814,0.0326,77019,8316.08,2212.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2011-04-15,2310,101912058,Elementary,65,1,48
244,15351,1211390010027,387883.0,4.833243243243243,29.7523,-95.3814,0.0333,77019,8316.08,2268.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2018-05-02,2310,101912058,Elementary,65,1,48
245,15352,1211390010028,397928.0,-1.132461750222368,29.752390000000002,-95.3814,0.0333,77019,8316.08,2436.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2010-02-19,2310,101912058,Elementary,65,1,48
246,15353,1211390010029,360319.0,-1.2824657534246575,29.752470000000002,-95.3814,0.0326,77019,8316.08,2436.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2019-06-07,2310,101912058,Elementary,65,1,48
247,15354,1211390010030,360104.0,-4.38024429102496,29.75256,-95.38141,0.0397,77019,8316.08,2168.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-04-18,2310,101912058,Elementary,65,1,48
248,15569,1216360010001,371046.0,9.99985177060018,29.75249,-95.38119,0.0466,77019,8316.08,2546.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2008-04-17,2310,101912058,Elementary,65,1,48
249,15570,1216360010002,386710.0,-2.09873417721519,29.7525,-95.38112,0.0379,77019,8316.08,2562.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2013-11-25,2310,101912058,Elementary,65,1,48
250,15571,1216360010003,374877.0,9.453138686131387,29.7525,-95.38105,0.0375,77019,8316.08,2546.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-12-06,2310,101912058,Elementary,65,1,48
251,15572,1216360010004,387830.0,7.110208928842675,29.75249,-95.38099,0.0382,77019,8316.08,2562.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-06-12,2310,101912058,Elementary,65,1,48
252,15573,1216360010005,386818.0,8.52261250140276,29.75249,-95.38093,0.0384,77019,8316.08,2546.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2007-02-09,2310,101912058,Elementary,65,1,48
253,15574,1216360010006,388390.0,-1.6734177215189874,29.75249,-95.38087,0.0384,77019,8316.08,2562.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2007-06-29,2310,101912058,Elementary,65,1,48
254,15575,1216360010007,386898.0,9.914204545454545,29.7525,-95.3808,0.0384,77019,8316.08,2546.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2012-02-14,2310,101912058,Elementary,65,1,48
255,15576,1216360010008,400390.0,-1.444887510461281,29.7525,-95.38074,0.0419,77019,8316.08,2562.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2019-03-15,2310,101912058,Elementary,65,1,48
256,15577,1216360010009,410000.0,6.4935064935064934,29.75258,-95.38058000000001,0.047,77019,8316.08,2633.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2007-08-22,2310,101912058,Elementary,65,1,48
257,15578,1216360010010,400000.0,4.006323584473936,29.752509999999997,-95.38059,0.0408,77019,8316.08,2799.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-10-11,2310,101912058,Elementary,65,1,48
258,15579,1216360010011,414025.0,1.9766009852216748,29.75245,-95.38058000000001,0.0407,77019,8316.08,2799.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2002-01-01,2310,101912058,Elementary,65,1,48
259,15580,1216360010012,418000.0,10.0,29.75238,-95.38058000000001,0.0463,77019,8316.08,2686.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2015-08-29,2310,101912058,Elementary,65,1,48
260,15581,1216360010013,431300.0,-3.9547141912309964,29.752309999999998,-95.38059,0.0487,77019,8316.08,2686.0,MONTROSE FAIRGROUNDS 3RD-ROWTH,2016-05-12,2310,101912058,Elementary,65,1,48
